158	2	-1	-6.46387	-0.81478	-2.23965
159	3	-1	-2.71371	-6.62969	6.69155
160	3	-1	-0.77487	-8.09675	1.35587
161	1	1	-7.82530	0.23804	-14.04449
162	4	1	-4.39128	9.06990	9.04945
163	3	-1	7.27230	-4.21809	5.25610
164	3	-1	8.73670	6.11985	11.34355
165	2	-1	7.26196	3.42879	-6.88406
166	1	1	-9.06055	5.28600	-2.46389
167	1	1	-5.87444	-4.45656	-1.96005
168	3	-1	7.06965	-3.24809	1.20407
169	3	-1	6.72043	-7.16608	0.05013
170	4	1	5.69953	5.00925	4.27439
171	3	-1	-3.53348	5.10005	9.69547
172	3	-1	6.99138	-3.74419	5.47892
173	3	-1	6.26988	5.50705	6.42508
174	4	1	-8.43313	8.76173	7.22780
175	1	1	0.40476	5.39456	-5.26304
176	3	-1	-6.45855	-1.00439	9.52769
177	4	1	-4.88312	7.35121	11.03356
178	2	-1	-5.61391	9.75453	-13.23072
179	4	1	0.01740	-5.38193	11.83901
180	1	1	1.37279	5.60851	-3.26850
181	1	1	-2.71234	-5.86407	-14.13842
182	2	-1	6.68627	-9.59722	-6.80637
183	4	1	2.74927	-4.86999	6.30263
184	4	1	0.19386	-8.84314	0.36197
185	2	-1	-7.97692	5.22058	-4.31339
186	1	1	3.43950	-7.68870	-10.59033
187	3	-1	-6.45876	2.62776	4.67496
188	3	-1	1.38423	-5.67123	2.71042
189	3	-1	6.22499	4.50083	4.92738
190	1	1	-2.09384	-1.74405	-7.58902
191	4	1	4.40291	-2.64983	13.60651
192	4	1	-7.94017	-2.98750	14.52414
193	4	1	-2.35550	2.35771	8.55578
194	3	-1	3.27908	7.11787	11.49155
195	1	1	-5.55801	-8.80110	-14.53512
196	2	-1	-6.44125	-7.18740	-0.39261
197	4	1	1.02834	-6.63845	11.46931
198	4	1	-7.64962	-9.20438	8.95468
199	2	-1	2.20223	4.66600	-2.43002
200	3	-1	-4.05148	3.87582	7.08540
201	2	-1	-4.83668	5.30879	-10.53748
202	2	-1	0.26024	-8.97056	-13.75635
203	2	-1	6.04556	1.80252	-13.70413
204	1	1	-9.00712	6.55853	-0.85641
205	4	1	5.24827	-6.20624	3.70204
206	1	1	0.92759	8.81225	-1.21258
207	1	1	3.75369	-9.86872	-7.62580
208	2	-1	-4.57469	-7.22195	-3.34451
209	4	1	-6.12819	-8.41324	12.58694
210	4	1	7.10296	7.33606	3.56502
211	2	-1	4.00198	-0.25989	-1.80550
212	2	-1	6.48871	-2.93511	-11.37348
213	2	-1	6.11785	9.52273	-5.29332
214	1	1	0.19443	-7.07646	-14.78969
215	2	-1	-4.95284	-9.46997	-3.90746
216	4	1	0.37085	-2.26308	5.62963
217	1	1	-8.48089	-4.14952	-1.98152
218	2	-1	-5.43839	-2.01246	-6.90188
219	4	1	2.55840	-2.89207	10.71023
220	4	1	-2.15181	-5.20614	1.27286
221	2	-1	-4.13589	-3.68234	-5.38142
222	2	-1	6.73309	-7.94652	-9.52388
223	1	1	1.15330	-9.21663	-8.56752
224	2	-1	-5.34634	-1.59906	-7.64204
225	1	1	3.27454	2.31838	-6.18390
226	4	1	-0.46947	4.10417	13.89105
227	4	1	7.34701	8.00524	8.16439
228	2	-1	7.23091	-7.14513	-3.48580
229	2	-1	-8.18697	-1.35398	-3.32538
230	1	1	6.92044	6.16321	-8.62064
231	3	-1	9.48537	2.39345	13.46364
232	4	1	-3.44537	-7.26465	14.82759
233	4	1	-0.18656	-3.14421	14.25497
234	3	-1	-0.92884	-0.09774	5.14522
235	1	1	-9.37174	2.72284	-11.46255
236	3	-1	1.41875	-4.94297	12.84089
237	4	1	0.96696	-0.77704	0.63542
238	1	1	-9.37472	-3.24522	-13.30653
239	2	-1	-6.10399	2.56497	-4.90570
240	1	1	3.50393	3.52807	-13.54550
241	3	-1	-7.90271	3.07093	11.29834
242	4	1	4.60473	-4.73317	6.65924
243	3	-1	-2.55034	4.76663	10.58228
244	2	-1	-7.25159	-3.26713	-14.85434
245	3	-1	4.36174	-7.31310	0.76184
246	3	-1	-1.09089	-7.16993	14.04581
247	4	1	8.64381	-7.20300	1.97897
248	4	1	9.19157	4.87400	10.57308
249	4	1	-7.15916	7.04053	5.25315
250	4	1	-8.38667	2.20528	13.46860
251	4	1	-8.37598	5.45695	4.35440
252	4	1	5.39815	-7.29655	3.05551
253	2	-1	-6.59198	-1.10115	-9.22814
254	3	-1	-0.80708	-7.26208	7.67108
255	2	-1	7.47329	-6.03092	-11.92580
256	4	1	-4.01009	-3.36133	4.94632
257	2	-1	8.83585	9.93582	-2.07240
258	4	1	-5.72552	4.05604	3.04633
259	4	1	-4.35403	5.55071	9.15861
260	2	-1	8.62509	5.48907	-3.58883
261	4	1	-1.89287	-2.50684	3.28496
262	4	1	-7.87643	7.61043	13.24500
263	2	-1	1.88992	0.25641	-1.67967
264	1	1	-9.10054	3.01665	-0.03508
265	2	-1	6.20573	5.67827	-1.47265
266	2	-1	-1.68550	2.38395	-1.62093
267	4	1	5.68732	-0.99740	0.53250
268	3	-1	-5.78500	-8.32213	11.39825
269	1	1	7.75089	4.95114	-0.74466
270	1	1	8.28974	0.35901	-14.36901
271	3	-1	1.05153	-5.41458	10.45957
272	2	-1	-2.71784	-0.77677	-9.22056
273	3	-1	9.29009	6.73009	14.46612
274	2	-1	-2.74109	6.71644	-3.65664
275	3	-1	-6.41116	8.27176	12.83202
276	2	-1	-1.56377	-2.98108	-10.19822
277	3	-1	-5.99788	-9.32383	13.43225
278	3	-1	-4.07116	8.86980	9.46805
279	4	1	-7.04853	-9.45547	7.18430
280	2	-1	5.11864	-5.84344	-5.53897
281	1	1	0.03587	-2.67193	-4.16536
282	4	1	7.37517	-2.70093	3.16881
283	3	-1	8.70518	4.37231	2.40477
284	1	1	-9.68959	-4.87410	-13.34947
285	4	1	8.25581	4.92178	1.99956
286	2	-1	6.68262	-9.69475	-12.45369
287	2	-1	9.68601	9.92332	-4.87613
288	4	1	-9.23517	2.05994	3.65337
289	4	1	-7.86995	1.88947	13.07457
290	4	1	-8.56371	4.69189	7.84387
291	3	-1	-4.77038	4.28851	7.86865
292	4	1	0.54028	-7.29910	10.74170
293	3	-1	5.40365	7.58459	4.62887
294	3	-1	6.23749	9.97370	8.00742
295	1	1	-8.66583	-8.64303	-3.76268
296	4	1	1.51395	-3.78229	11.42857
297	2	-1	-2.12350	0.14299	-1.37561
298	4	1	5.58792	-5.39083	10.48162
299	4	1	5.14181	0.66044	1.17675
300	2	-1	9.84406	1.67168	-5.08131
301	3	-1	-1.79746	-0.89464	5.64627
302	2	-1	-1.21419	-4.30783	-2.62794
303	3	-1	4.21852	-2.44496	10.98890
304	2	-1	-3.16434	-1.13212	-8.55941
305	2	-1	-7.70597	-2.39008	-0.10821
306	3	-1	-4.25284	3.62006	3.56653
307	1	1	-0.73400	-4.64820	-3.48846
308	3	-1	-9.70979	2.30216	7.85948
309	1	1	9.30923	-4.42703	-13.25292
310	2	-1	6.65949	-8.12163	-1.07853
311	3	-1	-5.69300	-0.35541	14.39178
312	1	1	1.09921	3.84238	-10.19325
313	1	1	8.10458	3.98215	-14.56829
314	3	-1	-5.14757	1.38602	9.08866
315	1	1	-2.35748	-4.71703	-10.04106
316	1	1	3.13363	-6.18518	-9.72730
317	2	-1	7.98613	-1.59933	-13.34274
318	2	-1	-2.79948	-6.42535	-4.08684
319	3	-1	5.91664	5.97135	10.99927
320	3	-1	-9.23964	0.96740	14.41474
321	2	-1	-4.18029	-6.07484	-2.21768
322	2	-1	-8.40396	-1.35326	-3.19793
323	1	1	-0.32789	-0.58139	-2.36163
324	1	1	4.52014	-4.94204	-14.59651
325	3	-1	-0.06514	-9.48636	5.13968
326	1	1	0.08036	2.51095	-6.48529
327	3	-1	4.83477	3.91063	11.33260
328	2	-1	5.39425	2.95775	-4.02007
329	3	-1	-7.81315	-3.59961	7.61967
330	4	1	-9.89167	-3.46452	4.97626
331	3	-1	4.32778	-9.82346	11.92019
332	2	-1	4.74571	-8.88499	-10.87323
333	2	-1	1.92805	-8.39038	-8.26152
334	4	1	6.58044	1.03795	9.61157
335	4	1	8.32035	-6.81407	8.34947
336	1	1	-3.06292	8.89438	-11.84341
337	3	-1	7.42737	1.40307	12.45130
338	4	1	-7.42732	-4.42874	0.58993
339	4	1	3.55031	0.86250	13.59995
340	1	1	-4.42785	2.53435	-14.77130
341	1	1	-3.37198	1.03022	-10.19978
342	2	-1	0.40637	-9.47370	-9.80054
343	2	-1	-5.14517	6.29088	-6.17747
344	1	1	-7.74643	-4.23794	-11.60478
345	2	-1	-9.07247	-5.84158	-14.88055
346	4	1	4.84882	8.94949	11.15573
347	3	-1	8.41736	8.24729	2.42933
348	4	1	9.68716	-3.37282	7.44587
349	4	1	3.43539	4.29221	13.76885
350	4	1	4.12508	-4.27773	14.72053
351	4	1	-7.81662	4.94510	13.84321
352	1	1	-9.74925	5.68366	-13.52293
353	1	1	-4.15884	8.55982	-4.53159
354	1	1	9.70018	-0.63234	-12.09161
355	4	1	5.74689	8.50949	8.25396
356	3	-1	1.47532	-8.86789	11.18145
357	1	1	9.44617	6.58326	-0.53003
358	2	-1	-6.04784	6.61521	-8.85596
359	4	1	-4.34659	6.39862	8.92291
360	3	-1	8.00685	-2.38121	4.96788
361	1	1	-1.78455	-0.46739	-14.04098
362	3	-1	-5.92877	-9.96833	11.09454
363	4	1	8.17095	9.58084	12.25407
364	2	-1	9.34868	-8.27256	-7.99266
365	4	1	4.02655	-4.87943	13.58512
366	4	1	-6.55314	8.68848	12.72283
367	1	1	-6.88131	-0.02386	-7.26271
368	2	-1	-3.83378	7.90330	-9.76072
369	3	-1	0.03252	1.64150	8.06333
370	1	1	-5.98165	0.15972	-5.38868
371	4	1	9.16510	-6.62542	14.43716
372	4	1	6.25877	1.56086	6.30620
373	4	1	9.66534	-0.06736	2.65955
374	4	1	1.72713	0.71198	5.89063
375	4	1	-7.00986	9.04193	10.56581
376	2	-1	8.59186	-1.80916	-14.82432
377	2	-1	0.54213	9.16257	-0.35395
378	1	1	-3.46886	-6.82873	-14.53755
379	4	1	2.54237	1.67785	13.80579
380	3	-1	-6.51589	9.70646	2.71053
381	3	-1	3.38363	5.28914	2.03492
382	3	-1	5.52566	3.75046	3.07412
383	2	-1	7.26792	8.17198	-2.58705
384	1	1	4.12409	0.48823	-11.44171
385	1	1	7.77673	5.49671	-3.85757
386	2	-1	1.74644	8.07369	-9.53403
387	3	-1	3.93814	1.44973	9.50293
388	2	-1	-9.50410	-6.79151	-0.13812
389	3	-1	3.93266	-6.35664	5.72542
390	1	1	9.64170	-8.83831	-0.05008
391	4	1	2.69481	1.09609	5.49294
392	2	-1	4.47086	6.46629	-5.34944
393	3	-1	-6.45062	-2.13557	6.31026
394	1	1	-5.59199	4.27291	-4.63279
395	1	1	1.21031	-3.60681	-11.76993
396	1	1	1.14571	-7.74248	-8.70854
397	1	1	-9.65845	4.52817	-9.76492
398	3	-1	9.63944	7.04047	11.49793
399	3	-1	0.75805	-4.93898	10.04310
400	3	-1	-9.77887	6.70667	5.83643
401	3	-1	-1.02657	-9.22383	11.17059
402	3	-1	9.70100	-4.35457	2.45914
403	4	1	7.62208	6.95693	12.50398
404	2	-1	9.11230	-7.61156	-0.36049
405	3	-1	8.35132	-3.74093	11.11409
406	3	-1	1.37916	4.25546	4.62180
407	1	1	-9.81072	-4.85853	-1.09866
408	3	-1	3.07144	-9.45712	10.85753
409	1	1	6.14083	1.08840	-10.49216
410	2	-1	9.87588	2.06538	-3.74400
411	1	1	2.11065	9.63785	-2.99359
412	1	1	9.95235	5.30229	-11.23078
413	3	-1	5.15084	3.65480	9.07821
414	3	-1	5.95475	8.17917	0.59936
415	3	-1	3.41116	-3.40726	12.32919
416	2	-1	8.86144	-1.52073	-6.31077
417	4	1	0.88474	7.89704	1.56716
418	4	1	-0.08766	0.29779	9.52759
419	1	1	9.22208	-5.44017	-1.64795
420	1	1	4.15696	8.33213	-5.14579
421	4	1	8.56092	-8.24263	5.49745
422	1	1	0.18844	1.67390	-13.81585
423	4	1	-6.26274	7.10103	8.00019
424	1	1	8.86111	-7.12948	-14.07323
425	1	1	9.66981	-9.68372	-9.00488
426	2	-1	-2.72388	-6.61803	-8.91548
427	3	-1	7.37069	-0.24788	10.82147
428	2	-1	0.14721	8.34768	-4.24235
429	4	1	-2.63847	-2.06143	3.85691
430	1	1	2.15200	-7.41651	-0.76015
431	1	1	-3.27120	-8.88312	-2.52832
432	3	-1	8.06764	-3.08741	12.25572
433	4	1	-4.24103	5.30821	6.55897
434	1	1	-0.64994	-5.34484	-9.53160
435	3	-1	-4.98844	-8.40798	4.25699
436	4	1	-9.36333	5.04511	2.65352
437	2	-1	6.89529	-0.49839	-8.71143
438	4	1	-1.26195	5.57737	3.61231
439	1	1	2.44604	0.32850	-8.36869
440	4	1	5.97809	-9.03163	2.57553
441	1	1	-0.05414	-3.24572	-1.65356
442	3	-1	-9.28106	6.33541	4.93703
443	1	1	3.68935	3.66396	-14.28762
444	3	-1	-3.66831	2.20836	6.50830
445	4	1	-3.49787	0.99981	10.93992
446	2	-1	-2.32740	5.72481	-3.04236
447	2	-1	4.84181	7.17571	-2.67661
448	1	1	3.52382	0.93754	-14.89631
449	4	1	-7.79847	6.95993	6.92971
450	4	1	-1.80865	-0.30488	3.78034
451	3	-1	-2.41337	-9.11422	14.74090
452	1	1	1.86603	1.48604	-2.71039
453	2	-1	0.44936	4.67086	-0.87533
454	1	1	-0.25978	0.57679	-4.90502
455	1	1	5.28863	-0.41180	-9.13732
456	2	-1	-8.92809	-1.56510	-12.86398
457	2	-1	-6.05179	-8.05739	-3.41669
458	2	-1	0.82992	2.88590	-11.78564
459	2	-1	-3.34251	0.96369	-10.58798
460	2	-1	-7.41974	-4.60663	-11.97857
461	1	1	2.25632	7.51194	-9.44320
462	2	-1	-0.69128	-3.38762	-9.48352
463	4	1	-7.08961	-7.30402	1.37223
464	4	1	-0.24844	-6.53273	12.20586
465	1	1	-8.13717	5.59972	-1.88002
466	4	1	3.67217	4.52920	9.86350
467	2	-1	8.56852	-6.13462	-13.87364
468	3	-1	2.17699	0.43765	0.60347
469	3	-1	2.96096	-3.69207	1.90785
470	4	1	7.06871	8.80274	13.19223
471	4	1	1.66103	-7.50203	3.25154
472	4	1	-6.97829	-0.93622	3.75996
473	1	1	4.48282	-6.56205	-7.04084
474	4	1	2.18970	-8.07260	7.77445
475	4	1	1.86421	-8.66238	13.59018
476	1	1	4.32881	8.36091	-10.43612
477	4	1	3.65625	-3.27592	3.18098
478	1	1	-3.77780	-1.75518	-10.08927
479	3	-1	-9.20712	6.48137	10.60635
480	2	-1	0.98621	-5.89502	-5.18167
481	4	1	4.92584	9.50246	5.88146
482	3	-1	-7.73903	-4.48531	7.86850
483	2	-1	6.27514	-1.50170	-14.14428
484	3	-1	3.95221	1.45626	3.17728
485	4	1	4.55511	4.12402	13.04070
486	2	-1	5.55879	1.00488	-6.18262
487	4	1	-7.05662	2.90202	7.43944
488	3	-1	2.76875	4.69696	0.69259
489	3	-1	-8.14452	-6.89236	5.03002
490	3	-1	8.03695	-2.08587	3.88253
491	2	-1	5.69009	-2.36956	-9.91732
492	2	-1	-4.99636	-0.09630	-8.04931
493	1	1	3.73207	2.60894	-13.90635
494	3	-1	-6.53006	-9.58274	0.23011
495	2	-1	-7.26387	-4.13692	-9.23465
496	3	-1	-5.75047	2.68575	2.77425
497	4	1	-9.07952	0.17220	11.37872
498	1	1	-8.82045	-7.37230	-5.49555
499	2	-1	0.05646	1.37750	-5.25023
500	2	-1	4.34046	-5.53755	-13.41091
501	2	-1	-5.93711	-3.19281	-10.93006
502	1	1	-1.96073	2.04202	-3.44647
503	3	-1	-8.10345	1.37320	10.12787
504	2	-1	-7.77224	3.51051	-8.27561
505	1	1	6.35685	-8.88089	-11.49782
506	2	-1	-8.62484	4.57828	-2.32548
507	3	-1	-4.08474	-1.99280	8.72743
508	3	-1	-4.90267	0.66185	13.54835
509	3	-1	8.28091	6.71497	1.13817
510	4	1	5.70433	-8.87569	11.25412
511	4	1	-3.92302	6.72150	1.00335
512	4	1	-4.60069	9.27723	14.05858
513	2	-1	3.68822	-1.21879	-13.71951
514	1	1	7.00084	-6.71760	-3.00435
515	2	-1	-1.51051	-6.41886	-5.86349
516	4	1	-9.82008	-3.12486	2.42129
517	4	1	-6.03530	-4.51823	4.45093
518	1	1	-8.08968	-1.43665	-5.86477
519	1	1	8.55426	5.77274	-12.16594
520	1	1	-9.53479	1.32011	-4.71539
521	1	1	0.68021	1.57014	-14.04862
522	4	1	7.57537	-3.59731	4.26927
523	3	-1	-0.38781	5.79388	4.65680
524	3	-1	-0.86474	-3.20612	10.40226
525	4	1	-4.72005	5.02399	5.36090
526	4	1	-4.26616	-9.60390	12.64703
527	2	-1	-1.18508	2.37532	-13.94801
528	2	-1	2.29346	-3.08108	-2.05647
529	4	1	-9.14404	1.68688	9.06693
530	3	-1	4.61915	-9.44730	6.81291
531	3	-1	-7.14754	3.11723	0.40570
532	4	1	-8.39643	6.16928	9.73207
533	2	-1	-9.53750	8.84917	-2.11153
534	4	1	0.72382	-0.90758	5.02171
535	1	1	7.71718	-3.60816	-1.69871
536	2	-1	3.49494	5.43941	-11.89514
537	4	1	-9.49447	9.76825	0.83287
538	1	1	-7.92016	-0.20140	-1.52639
539	4	1	-0.55979	-2.49909	9.89808
540	1	1	8.66172	-4.01390	-9.12665
541	3	-1	9.73287	-3.18592	5.99959
542	1	1	-7.39911	-4.42744	-8.49308
543	3	-1	3.28605	7.00431	7.48647
544	1	1	8.00095	-7.41579	-1.86602
545	4	1	-4.02120	-3.73177	3.53901
546	3	-1	-1.06206	2.18691	9.44126
547	3	-1	-7.80177	3.80502	12.90618
548	1	1	-8.27669	-4.25280	-6.39952
549	3	-1	8.05967	4.83752	7.31570
550	2	-1	-0.64584	-2.63485	-11.37407
551	2	-1	-9.79778	1.25624	-8.93548
552	4	1	3.68600	-2.00833	13.02492
553	3	-1	-4.51543	7.27806	5.66791
554	2	-1	-3.57839	4.05711	-10.17817
555	1	1	9.86396	-3.35256	-2.61644
556	1	1	-2.56516	-9.26038	-13.07224
557	4	1	1.81842	-5.68316	12.14626
558	1	1	9.61109	-6.27007	-0.90135
559	4	1	-1.57009	-6.35108	12.58770
560	4	1	-9.12853	-4.74681	14.04982
561	4	1	-0.85133	-1.59009	7.19509
562	3	-1	-2.34938	8.91296	10.87694
563	3	-1	-4.62943	0.63521	14.37951
564	3	-1	5.52828	7.30670	0.93261
565	1	1	4.04938	8.56468	-8.71035
566	1	1	0.56028	-2.02469	-5.12251
567	2	-1	-9.11105	-1.99261	-3.87304
568	3	-1	-5.70299	6.10608	9.08662
569	1	1	7.82164	5.57816	-6.51416
570	4	1	-8.16120	4.60934	5.27157
571	2	-1	-9.94973	-6.38253	-0.99449
572	3	-1	1.71066	-5.53897	7.34912
573	3	-1	-5.27759	3.00147	13.71604
574	4	1	2.33910	-9.97088	12.85068
575	4	1	-7.71810	-2.22537	11.58918
576	3	-1	-0.84090	0.27595	13.44216
577	3	-1	1.71889	8.67090	11.55253
578	3	-1	0.47593	0.37790	5.65638
579	1	1	-7.76144	-5.41387	-12.93676
580	2	-1	5.12865	-1.01724	-13.15130
581	2	-1	6.79987	8.67865	-14.28336
582	2	-1	-9.62982	1.40695	-4.61881
583	3	-1	3.52904	5.49017	8.37279
584	1	1	4.27693	-7.12016	-5.08970
585	2	-1	-9.97908	5.82175	-7.88333
586	3	-1	-3.40271	-9.11899	1.16656
587	2	-1	-4.53662	-8.56220	-8.79321
588	3	-1	1.26899	-1.69761	10.27107
589	2	-1	7.42523	-9.55364	-5.31318
590	4	1	-2.80975	4.27117	8.20985
591	2	-1	2.64446	-1.81202	-12.44683
592	1	1	4.96916	1.63415	-6.27217
593	1	1	3.13854	-9.59987	-5.79071
594	3	-1	8.12808	3.37868	8.87674
595	3	-1	5.90874	-8.98412	10.63372
596	1	1	-1.51820	2.09781	-13.56081
597	2	-1	0.92269	5.74328	-9.19548
598	1	1	2.36837	-4.18640	-4.78860
599	3	-1	-2.77736	-7.20975	11.41928
600	1	1	4.84113	-9.48184	-7.21840
601	1	1	-0.61040	-3.37678	-14.93516
602	3	-1	0.49984	-9.50089	0.71579
603	4	1	-5.45787	-3.11993	9.26683
604	4	1	-4.61686	-6.37621	13.76856
605	1	1	-6.67448	2.79196	-5.82114
